Frame_ID,Keypoint_Index,Keypoint_Name,GT_X,GT_Y,GT_Visibility,Pred_X,Pred_Y,Error_Distance,PCK_Threshold,Is_Correct_PCK,Frame_PCK_Score,Frame_OKS_Score
26,2,R_Elbow,803.64,664.81,2,835.63,452.71,214.5,88.08,0,0,0.7175
26,3,L_Elbow,870.68,546.34,2,792,449.05,125.13,88.08,0,0,0.7175
26,4,R_Wrist,897.55,624.59,2,833.04,470.26,167.27,88.08,0,0,0.7175
26,5,L_Wrist,929.72,681.09,2,818.04,469.83,238.96,88.08,0,0,0.7175
26,6,R_Hip,843.15,707.3,2,860.99,541.74,166.52,88.08,0,0,0.7175
26,7,L_Hip,950.28,721.31,2,743.85,532.57,279.71,88.08,0,0,0.7175
26,8,R_Knee,931.97,908.56,2,896.25,624.18,286.61,88.08,0,0,0.7175
26,9,L_Knee,744.94,718.62,2,720.59,624.06,97.65,88.08,0,0,0.7175
26,10,R_Ankle,835.13,726.23,2,927.95,668.26,109.43,88.08,0,0,0.7175
26,11,L_Ankle,853.56,914.9,2,799.9,669.38,251.31,88.08,0,0,0.7175
27,0,R_Shoulder,756.84,534.64,2,814.78,441.33,109.84,88,0,0,0.7175
27,1,L_Shoulder,728.88,619.94,2,808.87,441.47,195.58,88,0,0,0.7175
27,2,R_Elbow,803.59,664.44,2,839,452.9,214.48,88,0,0,0.7175
27,3,L_Elbow,872.19,546.49,2,795.75,449.02,123.87,88,0,0,0.7175
27,4,R_Wrist,898.27,625.08,2,835.63,470.29,166.99,88,0,0,0.7175
27,5,L_Wrist,930.05,681.39,2,820.68,469.88,238.12,88,0,0,0.7175
27,6,R_Hip,843.24,707.14,2,862.49,541.79,166.46,88,0,0,0.7175
27,7,L_Hip,950.49,721.58,2,744.98,532.33,279.37,88,0,0,0.7175
27,8,R_Knee,926.48,908.01,2,896.08,625.15,284.49,88,0,0,0.7175
27,9,L_Knee,745.06,718.35,2,720.53,623.94,97.55,88,0,0,0.7175
27,10,R_Ankle,835.28,726.42,2,927.66,669.41,108.56,88,0,0,0.7175
27,11,L_Ankle,854.01,914.76,2,799.34,668.3,252.45,88,0,0,0.7175
28,0,R_Shoulder,757.23,534.76,2,818.21,441.45,111.47,87.93,0,0,0.7176
28,1,L_Shoulder,729.37,619.45,2,812.18,441.51,196.27,87.93,0,0,0.7176
28,2,R_Elbow,803.54,664.08,2,842.8,453.38,214.32,87.93,0,0,0.7176
28,3,L_Elbow,873.7,546.64,2,799.17,449.02,122.82,87.93,0,0,0.7176
28,4,R_Wrist,898.99,625.57,2,837.98,470.57,166.58,87.93,0,0,0.7176
28,5,L_Wrist,930.38,681.68,2,823.01,470.18,237.19,87.93,0,0,0.7176
28,6,R_Hip,843.33,706.97,2,864.04,541.83,166.43,87.93,0,0,0.7176
28,7,L_Hip,950.7,721.85,2,746.02,532.32,278.95,87.93,0,0,0.7176
28,8,R_Knee,920.99,907.46,2,896.01,625.63,282.94,87.93,0,0,0.7176
28,9,L_Knee,745.19,718.07,2,720.53,623.95,97.3,87.93,0,0,0.7176
28,10,R_Ankle,835.43,726.62,2,927.19,670.16,107.74,87.93,0,0,0.7176
28,11,L_Ankle,854.45,914.61,2,798.44,667.5,253.37,87.93,0,0,0.7176
29,0,R_Shoulder,757.63,534.88,2,821.6,441.74,112.99,87.85,0,0,0.7182
29,1,L_Shoulder,729.87,618.95,2,815.74,441.72,196.94,87.85,0,0,0.7182
29,2,R_Elbow,803.49,663.71,2,846.7,453.98,214.13,87.85,0,0,0.7182
29,3,L_Elbow,875.22,546.78,2,803.06,449.19,121.37,87.85,0,0,0.7182
29,4,R_Wrist,899.72,626.05,2,840.39,470.98,166.03,87.85,0,0,0.7182
29,5,L_Wrist,930.7,681.97,2,825.22,470.66,236.18,87.85,0,0,0.7182
29,6,R_Hip,843.42,706.81,2,866.79,542.08,166.37,87.85,0,0,0.7182
29,7,L_Hip,950.92,722.12,2,749.29,532.32,276.91,87.85,0,0,0.7182
29,8,R_Knee,915.5,906.91,2,896.28,626.46,281.11,87.85,0,0,0.7182
29,9,L_Knee,745.32,717.8,2,720.54,623.83,97.18,87.85,0,0,0.7182
29,10,R_Ankle,835.58,726.81,2,927.16,671.84,106.81,87.85,0,0,0.7182
29,11,L_Ankle,854.9,914.47,2,797.7,666.85,254.14,87.85,0,0,0.7182
30,0,R_Shoulder,758.02,535,2,824.08,442.69,113.51,87.78,0,0,0.7189
30,1,L_Shoulder,730.36,618.46,2,818.38,442.63,196.63,87.78,0,0,0.7189
30,2,R_Elbow,803.44,663.34,2,850.32,454.86,213.69,87.78,0,0,0.7189
30,3,L_Elbow,876.73,546.93,2,806.12,449.88,120.02,87.78,0,0,0.7189
30,4,R_Wrist,900.44,626.54,2,842.75,471.8,165.14,87.78,0,0,0.7189
30,5,L_Wrist,931.03,682.26,2,827.12,471.55,234.94,87.78,0,0,0.7189
30,6,R_Hip,843.51,706.64,2,870.11,541.93,166.85,87.78,0,0,0.7189
30,7,L_Hip,951.13,722.39,2,751.98,532.42,275.23,87.78,0,0,0.7189
30,8,R_Knee,910.01,906.36,2,897,626.65,280.02,87.78,0,0,0.7189
30,9,L_Knee,745.45,717.52,2,720.49,623.28,97.49,87.78,0,0,0.7189
30,10,R_Ankle,835.73,727,2,927.2,673.6,105.92,87.78,0,0,0.7189
30,11,L_Ankle,855.35,914.33,2,795,665.74,255.81,87.78,0,0,0.7189
31,0,R_Shoulder,758.41,535.12,2,827.5,444.03,114.33,87.71,0,0,0.7208
31,1,L_Shoulder,730.86,617.96,2,821.84,443.86,196.44,87.71,0,0,0.7208
31,2,R_Elbow,803.39,662.98,2,853.95,456.36,212.72,87.71,0,0,0.7208
31,3,L_Elbow,878.24,547.08,2,810.05,450.7,118.06,87.71,0,0,0.7208
31,4,R_Wrist,901.98,622.15,2,845.71,472.87,159.53,87.71,0,0,0.7208
31,5,L_Wrist,931.36,682.56,2,829.69,472.47,233.4,87.71,0,0,0.7208
31,6,R_Hip,843.61,706.48,2,873.54,541.08,168.09,87.71,0,0,0.7208
31,7,L_Hip,951.35,722.66,2,754.53,532.59,273.61,87.71,0,0,0.7208
31,8,R_Knee,910.11,906.19,2,897.48,626.36,280.12,87.71,0,0,0.7208
31,9,L_Knee,745.58,717.25,2,720.36,622.94,97.62,87.71,0,0,0.7208
31,10,R_Ankle,835.88,727.2,2,927.32,674.74,105.42,87.71,0,0,0.7208
31,11,L_Ankle,855.11,914.23,2,794.29,664.26,257.27,87.71,0,0,0.7208
32,0,R_Shoulder,763.53,535.42,2,832.14,446.17,112.57,87.61,0,0,0.7222
32,1,L_Shoulder,731.35,617.47,2,826.24,446.04,195.95,87.61,0,0,0.7222
32,2,R_Elbow,804.05,665.83,2,857.75,458.1,214.55,87.61,0,0,0.7222
32,3,L_Elbow,882.86,546.86,2,814.66,452.92,116.09,87.61,0,0,0.7222
32,4,R_Wrist,905.49,621.86,2,850.04,474.97,157,87.61,0,0,0.7222
32,5,L_Wrist,931.69,682.85,2,833.81,474.45,230.24,87.61,0,0,0.7222
32,6,R_Hip,843.7,706.31,2,876.8,540.35,169.22,87.61,0,0,0.7222
32,7,L_Hip,951.56,722.93,2,757.51,533.11,271.46,87.61,0,0,0.7222
32,8,R_Knee,910.22,906.01,2,898.83,625.79,280.45,87.61,0,0,0.7222
32,9,L_Knee,745.7,716.97,2,719.95,622.43,97.99,87.61,0,0,0.7222
32,10,R_Ankle,836.03,727.39,2,927.4,675.43,105.11,87.61,0,0,0.7222
32,11,L_Ankle,854.86,914.12,2,794.05,663.8,257.6,87.61,0,0,0.7222
33,0,R_Shoulder,768.66,535.71,2,837.62,447.75,111.77,87.52,0,0,0.7234
33,1,L_Shoulder,731.84,616.97,2,831.64,447.69,196.51,87.52,0,0,0.7234
33,2,R_Elbow,804.71,668.69,2,862.5,459.51,217.02,87.52,0,0,0.7234
33,3,L_Elbow,887.47,546.64,2,820.31,455.01,113.61,87.52,0,0,0.7234
33,4,R_Wrist,909.01,621.56,2,855.33,476.36,154.81,87.52,0,0,0.7234
33,5,L_Wrist,932.02,683.14,2,839.06,475.77,227.25,87.52,0,0,0.7234
33,6,R_Hip,843.79,706.15,2,880.28,540.07,170.04,87.52,0,0,0.7234
33,7,L_Hip,951.77,723.2,2,760.38,533.67,269.36,87.52,0,0,0.7234
33,8,R_Knee,910.32,905.84,2,899.81,625.79,280.25,87.52,0,0,0.7234
33,9,L_Knee,745.83,716.7,2,719.78,621.91,98.31,87.52,0,0,0.7234
33,10,R_Ankle,836.18,727.58,2,927.45,677.49,104.11,87.52,0,0,0.7234
33,11,L_Ankle,854.62,914.02,2,794.19,664.03,257.19,87.52,0,0,0.7234
34,0,R_Shoulder,773.78,536,2,843.47,450.27,110.48,87.42,0,0,0.7259
34,1,L_Shoulder,732.34,616.48,2,837.7,450.38,196.7,87.42,0,0,0.7259
34,2,R_Elbow,805.37,671.54,2,866.8,461.66,218.69,87.42,0,0,0.7259
34,3,L_Elbow,892.08,546.42,2,826.01,458.35,110.1,87.42,0,0,0.7259
34,4,R_Wrist,912.52,621.27,2,860.64,478.92,151.51,87.42,0,0,0.7259
34,5,L_Wrist,932.35,683.44,2,844.53,478.02,223.4,87.42,0,0,0.7259
34,6,R_Hip,843.88,705.98,2,883.89,540.08,170.65,87.42,0,0,0.7259
34,7,L_Hip,951.99,723.47,2,764.35,534.56,266.26,87.42,0,0,0.7259
34,8,R_Knee,910.43,905.66,2,902.91,625.66,280.1,87.42,0,0,0.7259
34,9,L_Knee,745.96,716.42,2,720.03,621.91,98,87.42,0,0,0.7259
34,10,R_Ankle,836.33,727.77,2,928.18,678.69,104.14,87.42,0,0,0.7259
34,11,L_Ankle,854.37,913.91,2,794.24,664.74,256.32,87.42,0,0,0.7259
35,0,R_Shoulder,778.91,536.29,2,851.11,454.68,108.96,87.33,0,0,0.7309
35,1,L_Shoulder,732.83,615.99,2,845.32,454.62,196.71,87.33,0,0,0.7309
35,2,R_Elbow,806.03,674.4,2,871.75,465.02,219.45,87.33,0,0,0.7309
35,3,L_Elbow,896.69,546.2,2,831.79,461.94,106.36,87.33,0,0,0.7309
35,4,R_Wrist,916.04,620.98,2,867.95,483.82,145.35,87.33,0,0,0.7309
35,5,L_Wrist,932.68,683.73,2,852.99,482.81,216.14,87.33,0,0,0.7309
35,6,R_Hip,843.97,705.82,2,888.21,540.16,171.47,87.33,0,0,0.7309
35,7,L_Hip,952.2,723.75,2,768.32,536.15,262.69,87.33,0,0,0.7309
35,8,R_Knee,910.53,905.49,2,905.5,625.46,280.08,87.33,0,0,0.7309
35,9,L_Knee,746.09,716.15,2,720.42,622.2,97.39,87.33,0,0,0.7309
35,10,R_Ankle,836.48,727.97,2,928.63,679.47,104.14,87.33,0,0,0.7309
35,11,L_Ankle,854.13,913.81,2,794.28,667.52,253.45,87.33,0,0,0.7309
36,0,R_Shoulder,784.03,536.59,2,858.45,459.19,107.38,87.23,0,0,0.7363
36,1,L_Shoulder,733.33,615.49,2,852.75,458.68,197.1,87.23,0,0,0.7363
36,2,R_Elbow,806.69,677.26,2,876.96,468.81,219.97,87.23,0,0,0.7363
36,3,L_Elbow,901.31,545.98,2,837.57,464.82,103.19,87.23,0,0,0.7363
36,4,R_Wrist,919.55,620.68,2,874.41,488.81,139.38,87.23,0,0,0.7363
36,5,L_Wrist,933.01,684.02,2,860.31,487.6,209.44,87.23,0,0,0.7363
36,6,R_Hip,844.06,705.65,2,892.94,540.95,171.79,87.23,0,0,0.7363
36,7,L_Hip,952.42,724.02,2,772.56,537.89,258.84,87.23,0,0,0.7363
36,8,R_Knee,910.64,905.31,2,907.66,625.52,279.81,87.23,0,0,0.7363
36,9,L_Knee,746.22,715.88,2,723.24,622.96,95.72,87.23,0,0,0.7363
36,10,R_Ankle,836.63,728.16,2,929.17,680.94,103.89,87.23,0,0,0.7363
36,11,L_Ankle,853.89,913.7,2,794.62,672.24,248.62,87.23,0,0,0.7363
37,0,R_Shoulder,789.16,536.88,2,866.3,463.22,106.66,87.13,0,0,0.7405
37,1,L_Shoulder,733.82,615,2,860.31,462.3,198.28,87.13,0,0,0.7405
37,2,R_Elbow,807.35,680.11,2,882.66,472.12,221.21,87.13,0,0,0.7405
37,3,L_Elbow,905.92,545.76,2,843.52,467.13,100.38,87.13,0,0,0.7405
37,4,R_Wrist,923.06,620.39,2,881.17,492.89,134.2,87.13,0,0,0.7405
37,5,L_Wrist,933.34,684.31,2,867.52,491.61,203.63,87.13,0,0,0.7405
37,6,R_Hip,844.16,705.49,2,896.45,541,172.6,87.13,0,0,0.7405
37,7,L_Hip,952.63,724.29,2,778.44,539.64,253.85,87.13,0,0,0.7405
37,8,R_Knee,910.74,905.14,2,910,624.78,280.36,87.13,0,0,0.7405
37,9,L_Knee,746.35,715.6,2,726.45,623.11,94.6,87.13,0,0,0.7405
37,10,R_Ankle,836.78,728.35,2,930.51,681.45,104.81,87.13,0,0,0.7405
37,11,L_Ankle,853.64,913.6,2,796.19,677.05,243.42,87.13,0,0,0.7405
38,0,R_Shoulder,794.28,537.17,2,874.86,467.3,106.65,87.03,0,0,0.7448
38,1,L_Shoulder,734.31,614.5,2,868.26,466.16,199.87,87.03,0,0,0.7448
38,2,R_Elbow,808.01,682.97,2,889.77,475.55,222.95,87.03,0,0,0.7448
38,3,L_Elbow,910.53,545.54,2,850.18,470.49,96.31,87.03,0,0,0.7448
38,4,R_Wrist,926.58,620.1,2,889.88,497.63,127.85,87.03,0,0,0.7448
38,5,L_Wrist,933.67,684.61,2,876.3,496.51,196.66,87.03,0,0,0.7448
38,6,R_Hip,844.25,705.32,2,902.5,542.59,172.84,87.03,0,0,0.7448
38,7,L_Hip,952.84,724.56,2,782.94,542.59,248.96,87.03,0,0,0.7448
38,8,R_Knee,910.84,904.97,2,914.44,624.14,280.85,87.03,0,0,0.7448
38,9,L_Knee,746.47,715.33,2,728.74,623.47,93.55,87.03,0,0,0.7448
38,10,R_Ankle,836.93,728.54,2,932.15,681.19,106.34,87.03,0,0,0.7448
38,11,L_Ankle,853.4,913.49,2,797.47,680.34,239.76,87.03,0,0,0.7448
39,0,R_Shoulder,799.41,537.47,2,881.63,470.66,105.94,87.01,0,0,0.7478
39,1,L_Shoulder,734.81,614.01,2,874.79,469.37,201.28,87.01,0,0,0.7478
39,2,R_Elbow,808.66,685.82,2,896.49,478.4,225.25,87.01,0,0,0.7478
39,3,L_Elbow,915.14,545.32,2,856.56,473.25,92.87,87.01,0,0,0.7478
39,4,R_Wrist,930.09,619.81,2,896.04,501.37,123.24,87.01,0,0,0.7478
39,5,L_Wrist,934,684.9,2,883.07,500.47,191.33,87.01,0,0,0.7478
39,6,R_Hip,844.34,705.16,2,909.74,543.15,174.71,87.01,0,0,0.7478
39,7,L_Hip,953.76,725.16,2,787.41,543.56,246.28,87.01,0,0,0.7478
39,8,R_Knee,910.95,904.79,2,919.37,622.93,281.99,87.01,0,0,0.7478
39,9,L_Knee,746.6,715.05,2,730.52,624.07,92.39,87.01,0,0,0.7478
39,10,R_Ankle,837.08,728.74,2,934.33,681.3,108.21,87.01,0,0,0.7478
39,11,L_Ankle,853.15,913.39,2,799.03,681.99,237.65,87.01,0,0,0.7478
40,0,R_Shoulder,804.53,537.76,2,887.92,472.63,105.81,86.98,0,0,0.7495
40,1,L_Shoulder,735.3,613.51,2,881.11,471.33,203.65,86.98,0,0,0.7495
40,2,R_Elbow,809.32,688.68,2,903.45,480.45,228.51,86.98,0,0,0.7495
40,3,L_Elbow,919.76,545.1,2,863.07,474.99,90.16,86.98,0,0,0.7495
40,4,R_Wrist,933.61,619.51,2,902.03,503.4,120.33,86.98,0,0,0.7495
40,5,L_Wrist,934.33,685.19,2,888.97,502.8,187.95,86.98,0,0,0.7495
40,6,R_Hip,844.43,704.99,2,916.43,543.43,176.87,86.98,0,0,0.7495
40,7,L_Hip,954.67,725.76,2,793.93,543.61,242.93,86.98,0,0,0.7495
40,8,R_Knee,911.05,904.62,2,922.62,621.32,283.54,86.98,0,0,0.7495
40,9,L_Knee,746.73,714.78,2,734.73,624.36,91.21,86.98,0,0,0.7495
40,10,R_Ankle,837.23,728.93,2,935.58,682.39,108.81,86.98,0,0,0.7495
40,11,L_Ankle,852.91,913.28,2,802.2,684.48,234.35,86.98,0,0,0.7495
41,0,R_Shoulder,809.66,538.05,2,893.8,472.28,106.8,86.95,0,0,0.7474
41,1,L_Shoulder,735.8,613.02,2,887.29,471.14,207.55,86.95,0,0,0.7474
41,2,R_Elbow,809.98,691.53,2,909.39,480.22,233.52,86.95,0,0,0.7474
41,3,L_Elbow,924.37,544.88,2,869.29,474.83,89.11,86.95,0,0,0.7474
41,4,R_Wrist,937.12,619.22,2,907.45,502.69,120.24,86.95,0,0,0.7474
41,5,L_Wrist,934.66,685.49,2,894.18,501.71,188.18,86.95,0,0,0.7474
41,6,R_Hip,844.52,704.83,2,921.91,543.6,178.84,86.95,0,0,0.7474
41,7,L_Hip,955.58,726.36,2,798.92,543.24,240.99,86.95,0,0,0.7474
41,8,R_Knee,911.16,904.44,2,927.67,620.05,284.87,86.95,0,0,0.7474
41,9,L_Knee,746.86,714.5,2,737.45,624.42,90.57,86.95,0,0,0.7474
41,10,R_Ankle,837.38,729.12,2,938.11,682.45,111.01,86.95,0,0,0.7474
41,11,L_Ankle,852.66,913.18,2,805.6,685.44,232.55,86.95,0,0,0.7474
42,0,R_Shoulder,810.93,529.13,2,896.44,471.28,103.24,88.13,0,0.1667,0.7513
42,1,L_Shoulder,739.62,610.67,2,890.38,470.32,205.98,88.13,0,0.1667,0.7513
42,2,R_Elbow,812.04,690.65,2,914.84,479.32,235.01,88.13,0,0.1667,0.7513
42,3,L_Elbow,926.43,536.55,2,872.81,474.17,82.26,88.13,1,0.1667,0.7513
42,4,R_Wrist,938.1,615.69,2,909.95,501.08,118.02,88.13,0,0.1667,0.7513
42,5,L_Wrist,936.13,684.51,2,896.11,500.05,188.75,88.13,0,0.1667,0.7513
42,6,R_Hip,847.45,698.31,2,926.69,542.75,174.58,88.13,0,0.1667,0.7513
42,7,L_Hip,955.84,727.48,2,803.17,542.73,239.67,88.13,0,0.1667,0.7513
42,8,R_Knee,911.26,904.27,2,935.52,617.12,288.17,88.13,0,0.1667,0.7513
42,9,L_Knee,751.52,707.3,2,738.05,623.94,84.45,88.13,1,0.1667,0.7513
42,10,R_Ankle,837.53,729.32,2,941.78,682.62,114.23,88.13,0,0.1667,0.7513
42,11,L_Ankle,852.42,913.08,2,807.83,685.46,231.95,88.13,0,0.1667,0.7513
43,0,R_Shoulder,812.21,520.21,2,901.39,470.41,102.14,89.33,0,0.1667,0.7538
43,1,L_Shoulder,743.44,608.32,2,895.05,469.53,205.55,89.33,0,0.1667,0.7538
43,2,R_Elbow,814.1,689.77,2,918.29,478.52,235.55,89.33,0,0.1667,0.7538
43,3,L_Elbow,928.49,528.22,2,876.99,473.34,75.26,89.33,1,0.1667,0.7538
43,4,R_Wrist,939.08,612.16,2,913.69,499.99,115.01,89.33,0,0.1667,0.7538
43,5,L_Wrist,937.6,683.53,2,900.21,499.06,188.22,89.33,0,0.1667,0.7538
43,6,R_Hip,850.38,691.8,2,931.84,537.29,174.67,89.33,0,0.1667,0.7538
43,7,L_Hip,956.1,728.6,2,808.23,540.1,239.58,89.33,0,0.1667,0.7538
43,8,R_Knee,911.37,904.09,2,942.88,612.58,293.21,89.33,0,0.1667,0.7538
43,9,L_Knee,756.19,700.1,2,742.68,621.98,79.28,89.33,1,0.1667,0.7538
43,10,R_Ankle,837.68,729.51,2,945.24,682.6,117.35,89.33,0,0.1667,0.7538
43,11,L_Ankle,852.18,912.97,2,809.51,685.81,231.13,89.33,0,0.1667,0.7538
44,0,R_Shoulder,813.48,511.29,2,906.94,466.9,103.47,90.55,0,0.1667,0.7516
44,1,L_Shoulder,747.27,605.96,2,900.62,465.81,207.75,90.55,0,0.1667,0.7516
44,2,R_Elbow,816.16,688.89,2,920.81,473.32,239.63,90.55,0,0.1667,0.7516
44,3,L_Elbow,930.54,519.89,2,882.02,467.74,71.23,90.55,1,0.1667,0.7516
44,4,R_Wrist,940.06,608.63,2,917.55,495.7,115.15,90.55,0,0.1667,0.7516
44,5,L_Wrist,939.07,682.55,2,904.66,494.66,191.01,90.55,0,0.1667,0.7516
44,6,R_Hip,853.31,685.28,2,936.17,531.51,174.67,90.55,0,0.1667,0.7516
44,7,L_Hip,956.37,729.71,2,809.81,533.77,244.68,90.55,0,0.1667,0.7516
44,8,R_Knee,911.47,903.92,2,948.5,610.98,295.27,90.55,0,0.1667,0.7516
44,9,L_Knee,760.85,692.89,2,745.76,617.96,76.44,90.55,1,0.1667,0.7516
44,10,R_Ankle,837.83,729.7,2,950.12,682.51,121.8,90.55,0,0.1667,0.7516
44,11,L_Ankle,851.93,912.87,2,811.39,686.35,230.12,90.55,0,0.1667,0.7516
45,0,R_Shoulder,814.75,502.37,2,908.69,457.5,104.11,91.8,0,0.1667,0.7444
45,1,L_Shoulder,751.09,603.61,2,902.49,456.33,211.21,91.8,0,0.1667,0.7444
45,2,R_Elbow,818.22,688,2,923.92,465.65,246.19,91.8,0,0.1667,0.7444
45,3,L_Elbow,932.6,511.55,2,884.88,458.42,71.41,91.8,1,0.1667,0.7444
45,4,R_Wrist,941.04,605.11,2,919.31,486.53,120.56,91.8,0,0.1667,0.7444
45,5,L_Wrist,940.54,681.57,2,905.99,484.89,199.69,91.8,0,0.1667,0.7444
45,6,R_Hip,856.25,678.76,2,937.83,526.67,172.59,91.8,0,0.1667,0.7444
45,7,L_Hip,956.63,730.83,2,813.36,525.71,250.2,91.8,0,0.1667,0.7444
45,8,R_Knee,911.58,903.75,2,953.47,606.37,300.31,91.8,0,0.1667,0.7444
45,9,L_Knee,765.52,685.69,2,748.47,613.01,74.65,91.8,1,0.1667,0.7444
45,10,R_Ankle,837.98,729.89,2,954.29,682.42,125.62,91.8,0,0.1667,0.7444
45,11,L_Ankle,851.69,912.76,2,812.61,685.92,230.18,91.8,0,0.1667,0.7444
46,0,R_Shoulder,816.03,493.45,2,907.49,442.59,104.65,92.85,0,0.1667,0.7307
46,1,L_Shoulder,754.91,601.26,2,901.26,441.39,216.74,92.85,0,0.1667,0.7307
46,2,R_Elbow,820.27,687.12,2,925.83,452.71,257.09,92.85,0,0.1667,0.7307
46,3,L_Elbow,934.66,503.22,2,884.48,443.95,77.66,92.85,1,0.1667,0.7307
46,4,R_Wrist,942.02,601.58,2,919.14,474.73,128.9,92.85,0,0.1667,0.7307
46,5,L_Wrist,942.01,680.59,2,905.32,472.58,211.22,92.85,0,0.1667,0.7307
46,6,R_Hip,859.18,672.25,2,939.42,517.49,174.33,92.85,0,0.1667,0.7307
46,7,L_Hip,954.43,730.71,2,815.94,516.19,255.34,92.85,0,0.1667,0.7307
46,8,R_Knee,911.68,903.57,2,955.7,601.12,305.63,92.85,0,0.1667,0.7307
46,9,L_Knee,770.18,678.49,2,752,609.17,71.67,92.85,1,0.1667,0.7307
46,10,R_Ankle,838.13,730.09,2,955.86,681.6,127.33,92.85,0,0.1667,0.7307
46,11,L_Ankle,851.44,912.66,2,815.86,685.54,229.89,92.85,0,0.1667,0.7307
47,0,R_Shoulder,817.3,484.53,2,912.32,427.67,110.73,93.95,0,0.1667,0.7136
47,1,L_Shoulder,758.73,598.91,2,905.86,426.63,226.56,93.95,0,0.1667,0.7136
47,2,R_Elbow,822.33,686.24,2,927.12,437.05,270.32,93.95,0,0.1667,0.7136
47,3,L_Elbow,936.72,494.89,2,887.12,430.04,81.64,93.95,1,0.1667,0.7136
47,4,R_Wrist,943,598.05,2,922.82,460.44,139.08,93.95,0,0.1667,0.7136
47,5,L_Wrist,943.48,679.61,2,910.34,459.08,223.01,93.95,0,0.1667,0.7136
47,6,R_Hip,862.11,665.73,2,942.37,509.21,175.9,93.95,0,0.1667,0.7136
47,7,L_Hip,952.23,730.6,2,818.08,504.21,263.15,93.95,0,0.1667,0.7136
47,8,R_Knee,911.79,903.4,2,956.08,597.38,309.21,93.95,0,0.1667,0.7136
47,9,L_Knee,774.85,671.29,2,755.86,601.58,72.25,93.95,1,0.1667,0.7136
47,10,R_Ankle,838.28,730.28,2,957.36,680.96,128.89,93.95,0,0.1667,0.7136
47,11,L_Ankle,851.2,912.55,2,817.81,684.97,230.02,93.95,0,0.1667,0.7136
48,0,R_Shoulder,818.58,475.62,2,912.83,410.19,114.73,95.07,0,0.1667,0.6935
48,1,L_Shoulder,762.56,596.55,2,906.66,409.24,236.32,95.07,0,0.1667,0.6935
48,2,R_Elbow,824.39,685.36,2,929.05,421.2,284.14,95.07,0,0.1667,0.6935
48,3,L_Elbow,938.78,486.56,2,888.31,414.6,87.9,95.07,1,0.1667,0.6935
48,4,R_Wrist,943.98,594.52,2,925.2,443.4,152.28,95.07,0,0.1667,0.6935
48,5,L_Wrist,944.95,678.63,2,912.39,442.19,238.67,95.07,0,0.1667,0.6935
48,6,R_Hip,865.04,659.22,2,943.83,499.72,177.9,95.07,0,0.1667,0.6935
48,7,L_Hip,950.03,730.48,2,821.13,490.03,272.83,95.07,0,0.1667,0.6935
48,8,R_Knee,911.89,903.22,2,954.49,594.56,311.58,95.07,0,0.1667,0.6935
48,9,L_Knee,779.51,664.08,2,764.75,590.54,75,95.07,1,0.1667,0.6935
48,10,R_Ankle,838.43,730.47,2,958.86,680.83,130.26,95.07,0,0.1667,0.6935
48,11,L_Ankle,850.96,912.45,2,819.86,682.91,231.63,95.07,0,0.1667,0.6935
49,0,R_Shoulder,819.85,466.7,2,912.84,393.94,118.08,96.23,0,0.1667,0.6734
49,1,L_Shoulder,766.38,594.2,2,906.33,393.54,244.64,96.23,0,0.1667,0.6734
49,2,R_Elbow,826.45,684.48,2,928.1,404.13,298.21,96.23,0,0.1667,0.6734
49,3,L_Elbow,940.84,478.23,2,886.9,399.95,95.07,96.23,1,0.1667,0.6734
49,4,R_Wrist,944.96,590.99,2,926.88,425.2,166.78,96.23,0,0.1667,0.6734
49,5,L_Wrist,946.42,677.65,2,914.14,424.9,254.8,96.23,0,0.1667,0.6734
49,6,R_Hip,867.97,652.7,2,946.64,489.75,180.94,96.23,0,0.1667,0.6734
49,7,L_Hip,947.84,730.37,2,822.49,478.16,281.64,96.23,0,0.1667,0.6734
49,8,R_Knee,911.99,903.05,2,955.41,589.44,316.61,96.23,0,0.1667,0.6734
49,9,L_Knee,784.18,656.88,2,774.65,585.32,72.19,96.23,1,0.1667,0.6734
49,10,R_Ankle,838.58,730.66,2,959.3,680.49,130.73,96.23,0,0.1667,0.6734
49,11,L_Ankle,850.71,912.34,2,823.08,682.22,231.78,96.23,0,0.1667,0.6734
50,0,R_Shoulder,821.13,457.78,2,910.01,379.81,118.24,97.59,0,0.0833,0.659
50,1,L_Shoulder,770.2,591.85,2,903.52,379.42,250.8,97.59,0,0.0833,0.659
50,2,R_Elbow,828.51,683.59,2,928.73,391.12,309.17,97.59,0,0.0833,0.659
50,3,L_Elbow,942.89,469.9,2,884.98,385.84,102.08,97.59,0,0.0833,0.659
50,4,R_Wrist,945.94,587.46,2,925.13,411.03,177.65,97.59,0,0.0833,0.659
50,5,L_Wrist,947.89,676.67,2,911.46,410.01,269.14,97.59,0,0.0833,0.659
50,6,R_Hip,870.9,646.18,2,948.83,478.32,185.07,97.59,0,0.0833,0.659
50,7,L_Hip,945.64,730.25,2,822.99,468.81,288.78,97.59,0,0.0833,0.659
50,8,R_Knee,912.1,902.87,2,955.93,582.97,322.89,97.59,0,0.0833,0.659
50,9,L_Knee,788.84,649.68,2,785.09,582.08,67.7,97.59,1,0.0833,0.659
50,10,R_Ankle,838.73,730.86,2,959.26,678.74,131.32,97.59,0,0.0833,0.659
